,post_id,text,uid,len,city,age
4,345054.0,Страна халявщиков!,173408979.0,2,149,31
5,345054.0,как прикерепить так много фоток к посту?,10899605.0,7,2201,28
6,345054.0,"[id10899605|Андрюха], прикрепить альбом ?",16549544.0,4,818,30
7,345054.0,"Спасибо, очень достойно!",637130.0,3,2,
0,345041.0,Какая красота),20012764.0,2,1,21
1,345041.0,"села, города, фермы, как же все надоело, где фото с джунглей!? Там должны быть джунгли!",185233428.0,15,,
0,345009.0,"Бывал на Кубе, впечатлений немерено, дешёвый ром, каждый день бухали. (почти каждый)",407638240.0,12,2,25
1,345009.0,"А если запостить цитаты Гитлера? Пропустят? А то не демократично как-то..  Одному диктатору и убийце можно, другому не",365153090.0,19,,
2,345009.0,"Если нормальные цитаты, почему нет? Другое дело что такое авторство дискредитирует смысл этих цитат.",5742705.0,14,1033286,27
3,345009.0,"[id5742705|Бг], быть свободным от ебучих стереотипов и исторической политфальши. Это трудно. Я могу, например",365153090.0,14,,
4,345009.0,"[id365153090|Timo], политфальш - это убитые миллионы детей, стариков, зверские эксперименты над людьми? За цитаты гитлера сажать нужно.",215769037.0,16,,
5,345009.0,"Ай-Херел, ты мне эту сказку не лепи, я рационалист и верю в науку, логику и анализ+здравый смысл. Так что иди лесом со своей дешевой пропагандой, пёс. Таких как ты, болванов, надо в архивы на 10 лет сажать, без права голоса на выборах,  и читать и читать, суки, пока кровь из глаз не пойдёт.",365153090.0,54,,
6,345009.0,"[id215769037|Ай-Херел], Хм. Тогда и за цитаты Сталина тоже сажать нужно. Какая разница кто сказал , если смысл хорош ?",258013909.0,18,,
7,345009.0,"[id365153090|Timo], диктатор это на Фиделя намек?Слабо,Бро историю знаешь.",51511545.0,10,0,
8,345009.0,"[id51511545|Tijs], слышь, красный скам, бро в унитазе увидишь.",365153090.0,8,,
9,345009.0,"[id365153090|Timo], выражайся по русски,унитазная сущность?",51511545.0,6,0,
0,344995.0,Здесь есть всё что нужно:http://victorganin.livejournal.com/22289.html,6159685.0,10,,
1,344995.0,З-зависть,206136329.0,2,,
2,344995.0,автостоп,159354621.0,1,,
3,344995.0,Возьмите меня с собой)),25888492.0,4,,
4,344995.0,"Почему он, а не я)",8288481.0,5,33,
5,344995.0,"Справа от надписи ""Записи сообщества"" (которая находится сразу после кнопки ""Предложить новость"") есть иконка с лупой, на нее нажмите, появится строка поиска, в ней наберите ""Норвегия"" и читайте кучу информации о Норвегии в постах и в комментах из этой группы. Самый идеальный способ мгновенно получить тонну полезной информации.",5135694.0,48,,
6,344995.0,"мы в бергене жили в квартирке, которую нашли по айрнбиэнби. вышло дешевле если бы останавливались в хостеле",15943728.0,17,,
7,344995.0,"[id5135694|Vladimir], если администрация и дальше будет публиковать подобные просьбы покормить с ложки, то скоро в поиске можно будет найти лишь такие посты и фото без текста.",6159685.0,26,,
8,344995.0,"Остановиться можно в хостеле YMCA. Находится в центре города. Очень удобно, т к общественный транспорт дорогой",85756566.0,16,0,28
9,344995.0,Зонтик и дождевик))Там 98% времени дожди),6509357.0,7,1057,29
10,344995.0,"Если есть возможность, часть еды возьмите из России. Там можно ходить в магазины и покупать красную рыбу, стоит дешевле, чем у нас. Самим готовить. Мы ещё ездили на общественном транспорте зайцем, ни разу не попались",8908149.0,35,1,30
11,344995.0,"[id8908149|Lyubov], мне всегда интересно было - какую еду с собой везут в Норвегию и зачем?",6159685.0,14,,
12,344995.0,"[id6159685|Victor], мы везли геркулес, утром каши варили. Часть консервов, на самом деле мы питались очень бюджетно, но вкусно",8908149.0,18,1,30
13,344995.0,"[id6159685|Victor], гречку и овсянку, например, без шуток, как походная еда отлично идет. Если на машине, то и все остальное на все путешествие кроме тушенок всяких (в ЕС нельзя ввозить): чай, печеньки, сублиматы и все что душе угодно",61842681.0,37,1951986,
14,344995.0,"[id8908149|Lyubov], овсянка (геркулес) в Норвегии стоит копейки, к тому же ещё и намного качественнее. Из-за экономии в 10 рублей за 1 кг нужно тащить это на себе? :D Люди знают толк в извращениях. Консервы тоже есть дешёвые есть, не особо дороже чем в РФ.",6159685.0,45,,
15,344995.0,"[id61842681|Oleg], ок, гречку в Норвегии найти не легко, но почему бы её не заменить на рис, который тоже стоит копейки? Или человек из РФ не может дня прожить без гречки? :D Про овсянку выше написал, покупать её дома и потом тащить с собой - мазахизм.На машине-то ясно дело, на ней можно хоть прицеп еды с собой везти. Но когда люди в рюкзаказ и чемоданах везут с собой продукты, напуганные историями про дорогие продукты в Норвегии - это какой-то ад.Некоторые очень нужные продукты в Норвегии дешевле чем в остальной Европе, при этом ещё и качественнее.",6159685.0,96,,
16,344995.0,"[id6159685|Victor], ну как по мне, так пачку гречки (6 пакетиков) и пачку быстрой овсянки в пакетиках (10 пакетиков), а также свой любимый чай вот вообще не напрягает везти даже на себе. Все вместе меньше 1 кг, хватит на человеконеделю (завтрак+обед). Меня вот лично очень напрягает хождение по незнакомым супермаркетам, особенно если натурально еды нет и надо что-то купить. А так с голоду не помрешь, в магазине докупил тушенки, сыра там - и вперед",61842681.0,73,1951986,
17,344995.0,"[id6159685|Victor], общая мораль - если есть возможность снизить стресс и телодвижения по поиску еды в незнакомом месте, что почему бы нет? Куда легче, когда у тебя ""база"" есть, уже купленная и проверенная, чем когда ты после перелета идёшь голодный в магазин, ибо жрать нечего вообще.",61842681.0,44,1951986,
18,344995.0,"[id61842681|Oleg], ну если это на короткий срок, то конечно можно и везти, тем более что можно и в город тогда даже не заезжать, а сразу в поход идти.Но как общий совет по путешествию по Норвегии ""берите еду с собой"" - звучит как-то странно :D",6159685.0,45,,
19,344995.0,"[id6159685|Victor], так замените слово ""Норвегия"" на ""поход"" и все сразу встанет на свои места. А если походные советы дают тому, кто едет только в Осло/Берген/Ставангер, то это конечно неправильно",61842681.0,29,1951986,
20,344995.0,?,91267606.0,1,104,
21,344995.0,"[id61842681|Oleg], более дельного совета, чем ""берите с собой еду в поход"" я никогда не слышал, спасибо :D",6159685.0,17,,
0,344984.0,"Привет, есть тут кто знает, что такое Малаки и Думай?",318244663.0,10,280,
1,344984.0,"[id318244663|Роман], пришлось гуглить:))",290820367.0,3,0,
2,344984.0,"Два разных города разделённые Малайским проливом один на малайском полуострове в Малайзии (МалакКа*), другой на Суматре уже в Индонезии (Думай)",125413749.0,20,3090219,45
3,344984.0,"Я подумал, что Думай — это написанный с опечаткой Дубай",48055049.0,10,,
4,344984.0,В 12м году просто тщательный опрос и осмотр пограничниками. Билет не интересовал никого. Также можете купить отменяемый билет в Сингапур или на Airasia по акции за 10$ везде. Жарко и берегитесь денге - лихрадки.,45264854.0,33,,
5,344984.0,"Я в ноябре 2016 переходил. Билет не спрашивают, но можно взять билет в оба конца. Обратный билет с открытой датой, срок действия билета 5 месяцев. Паспортный контроль прошел без проблем, при въезде можно штамп поставить на два месяца за 30$.",64670736.0,40,58,42
0,344953.0,"Красота безумная,но Очень похоже на высокогорный Кавказ.можно так сильно не тратиться)",4495323.0,13,,
1,344953.0,"Естественно похоже, и тут горы, и там горы. Но в Австрии есть много других вещей, которых на Кавказе нет. Так же, как на Кавказе есть много вещей, которых нет в Альпах. Так что Ваше утверждение в корне не верно) По такой логике можно вообще никуда не ездить, а смотреть фото и видео дома)",840354.0,53,112,29
2,344953.0,Как ярко и сочно?,144523371.0,4,0,
3,344953.0,Была там. Очень понравилось ? https://vk.com/photo32140520_456240311,32140520.0,8,2,
4,344953.0,"[id840354|Алексей], а что там есть аутентичности? Интересно.нет,я имела в виду для тех людей,кто еще не был на Кавказе логичнее начать с него",4495323.0,25,,
0,344933.0,Ох как атмосферно?,3152033.0,3,,
1,344933.0,нельзя так просто взять и не сфотографировать чайку в таллине)),4615253.0,10,,
2,344933.0,"Ребят, посоветуйте, что стоит посетить в Таллине за один день, можно в личку",2776469.0,13,,
3,344933.0,"в личку не надо, пишите тут)",5645729.0,6,,
4,344933.0,"Очень навеяло Ригу, аааа. А у вас предлагать фото можно?",30178756.0,10,88,27
5,344933.0,"""Настоящее средневековье"" это про районы Ласнамяе и Копли?Эти места обязательно нужно посетить, чтобы полностью узнать Таллинн.",6159685.0,17,,
6,344933.0,"[id6159685|Victor], да заезжайте к нам на раен",185159575.0,7,1928465,
7,344933.0,"[id185159575|Alden], я жил какое-то время в обоих районах, мне хватило. Я не любитель средневековья :D",6159685.0,16,,
8,344933.0,https://vk.com/photo9915774_350623668 https://vk.com/photo9915774_350623719,9915774.0,6,2,
9,344933.0,"[id6159685|Victor], неужели комфорт тоже средневековый ? )",5645729.0,5,,
10,344933.0,"Это Польша, народ",383820434.0,3,,
11,344933.0,"[id383820434|Томас], Нет , это Таллин )",258013909.0,4,,
12,344933.0,"[id258013909|Al?na], Почему флаг Польши вывешен?",383820434.0,5,,
13,344933.0,"[id383820434|Томас], посольство",258013909.0,2,,
14,344933.0,"[id258013909|Al?na], аааааа",383820434.0,2,,
0,344913.0,А это где?,41333773.0,3,42,26
1,344913.0,"[id41333773|Татьяна], Греция, рядом с городком Каламбака https://vk.com/photo-54566161_456259244",3100788.0,10,1,
2,344913.0,Три недели назад тоже там был))) Красивое место! https://vk.com/photo34434838_456240284 https://vk.com/photo34434838_456240262,34434838.0,14,41,27
3,344913.0,"[id34434838|Антон], а где вы останавливались там?",126080818.0,6,2,
4,344913.0,"[id126080818|Алена], мы из Салоников на машине приезжали.",34434838.0,7,41,27
5,344913.0,"[id126080818|Алена], у подножия две деревеньки Кастраки и Каламбака, там жилье найти не проблема?",90567460.0,13,0,
6,344913.0,???,327618824.0,1,,
0,344906.0,"свежак? сколько там сейчас температура) еду через две недели :) на выходные, визу откатать",5645729.0,13,,
0,344899.0,Не удалось загрузить ссылку ?,1730877.0,5,1,26
0,344892.0,"Душевно, последнее фото особенно понравилось.:)",145595130.0,5,627,22
1,344892.0,Крым :(,330442630.0,1,1908458,
2,344892.0,Красотища!,49557844.0,1,1,23
3,344892.0,"Подскажите где вы палатками там встали,Добра!",196270949.0,7,0,20
4,344892.0,"[id196270949|Юлия], проблем особенно не возникало, прямо на берегу ставили. А в Алупке многие сдают места в своем саду под палатки. Объявления об этом встречаются по дороге.?",8286778.0,27,243,
5,344892.0,"[id8286778|Юран], а который на фото пляж, он где находится ?",196270949.0,9,0,20
6,344892.0,"[id196270949|Юлия], на каком именно фото? Это пять разных мест.",8286778.0,9,243,
7,344892.0,"[id8286778|Юран], 3",196270949.0,2,0,20
8,344892.0,"[id196270949|Юлия], это на въезде в Феодосию. Вдоль берега трасса и по всему берегу пляж.",8286778.0,14,243,
9,344892.0,"[id8286778|Юран], спасибо",196270949.0,2,0,20
10,344892.0,"Что за объектив, подскажите пожалуйста? ?",113201335.0,6,169,22
11,344892.0,"[id8286778|Юран], я цена вопроса палатки в саду?",345963003.0,7,,
12,344892.0,А*,345963003.0,1,,
13,344892.0,"Sigma 35 mm, 1/4",8286778.0,4,243,
14,344892.0,Точно не помню. Рублей двести.,8286778.0,5,243,
15,344892.0,"[id8286778|Юран], спс",345963003.0,2,,
16,344892.0,"[id8286778|Юран], https://vk.com/photo-54566161_456259328",115015932.0,5,0,33
0,344840.0,,205685681.0,0,183,23
1,344840.0,Солидарен с тобой),205685681.0,3,183,23
2,344840.0,Тоооочно!?,25481675.0,2,314,22
3,344840.0,"Спасибо за напоминание, как раз кстати)",233914002.0,6,0,23
4,344840.0,Столько красивого балабольства),213750134.0,3,4725,21
5,344840.0,Бали? Шри-Ланка? Филиппины? Все кажется таким знакомым)),2788268.0,8,1,25
6,344840.0,Меня на приходе так же штырит. Утром все норм опять,365153090.0,10,,
7,344840.0,"[id2788268|Виктория], кораблики боракайские",32097.0,3,,
8,344840.0,"Ага) на Боракае конкретно не была, но лодка на последнем фото напомнила Филиппины))",2788268.0,13,1,25
9,344840.0,"[id2788268|Виктория], лодка как на последнем - по моему, везде такие)",32097.0,9,,
10,344840.0,ну и? кто готов сорваться и отправиться в закат?,23719645.0,9,,
11,344840.0,"[id23719645|Наталя], какой-то богатый балабол)",213750134.0,5,4725,21
12,344840.0,"[id2788268|Виктория], да Филиппины ? боракай и его закаты неповторимы! Разве что на Бали ещё красивее бывали)",21816888.0,16,1,
13,344840.0,А я такие только там видела),2788268.0,6,1,25
14,344840.0,"[id213750134|Ян], если Вы не пробовали и боитесь выехать за пределы города, то не стоит про других отзываться не корректно! Люди в Турции летают и за неделю большие суммы оставляют, чем другие на такую зимовку могут потратить!",21816888.0,36,1,
15,344840.0,Короче ищите папиков.,37698018.0,3,,
16,344840.0,"[id37698018|Ярослав], ну да, если самим слабо, то твой вариант тоже уместен ? а вообще перебороть страх, интернет в помощь и желания увидеть мир вполне достаточно! В Москве жизнь дороже обходится!",21816888.0,30,1,
17,344840.0,"[id21816888|Галюня], ты не представляешь, насколько я далеко от родного дома) Дело не в том, что кто-то не решается на путешествия, я о том, что сказать легче, чем сделать. Особенно предложение про работу доставило. Такие слова доносятся только из уст хиппи. Но проблема - кому-то нужно чистить те же улицы. Сидеть в офисе. А не прожив и тридцати лет утверждать о том, чтобы всем каждый день утруждать себя поиском фрилансерской работы, может только домохозяйка. Дизайнер/фотограф/визажист и прочий биомусор прилагается",213750134.0,79,4725,21
18,344840.0,на бали мне чем на еду зарабатывать? сортиры мыть?,5645729.0,9,,
19,344840.0,"[id5645729|Александр], еда везде: рыбу ловить?",185964491.0,5,,
20,344840.0,,5645729.0,0,,
21,344840.0,"Ян, и за какие проступки дизайнеры/фотографы/визажисты удостоились звания биомусора? ) как людей из-за профессии можно поносить? Я как-то работал в офисе по пять дней в неделю, а мой друг рекламщик, потратив время на развитие своего блога, путешествует спокойно по всему миру и деньги от рекламы тратит на путешествия. Чому называть его биомусором? Счастливый, умный человек, ничего его не парит) и сам не осуждает скучный образ жизни офисных клерков",265791210.0,69,0,
22,344840.0,"Charles, есть дизайнеры, создающие полезные/просто крутые вещи, а есть бомры, у которых были деньги на крутую камеру, навообразили из себя кого и свою безработность оправдывают этим занятием, в котором они ни черта не преуспели на самом деле, но пару тпшек уломали на фотосессию за деньги. Опять же, даже если эти люди делают крутые вещи для богатеньких пожирателей отцовских денег, то их польза обществу крайне сомнительная. Для меня всегда в почете больше будут строители, уборщики и остальные работники, создающие наш материальный окружающий мир.А то, что какие-то не совсем далекие люди платят каким-то псевдоблогерам деньги, не делает из последних небиомусор.",213750134.0,101,4725,21
23,344840.0,Галюня дело говорит! ,11149575.0,3,,
24,344840.0,"[id213750134|Ян], сфера обслуживания - молодцы. И те дворники, которые встают пораньше и подметают, чтобы их никто не видел, тоже молодцы. Но называть хороших людей биомусором только за то, что они использовали веяния общества в своих интересах и могут на этом зарабатывать много денег - это как обиженным на весь мир сидеть и дуться :) многие фотографы занимаются своим делом на профессиональном уровне, влюблены в фотографию и тратят заработанные деньги на то, чтобы обновить свою технику. Популярный блогер тоже вложил много времени и денег в свой блог, прежде чем стал на нем зарабатывать крупные деньги. И то, что они теперь тратят на свою работу часа четыре в день, а другие за меньшие деньги горбатятся на стройке, не делает никого биомусором или неудачником - люди выбрали то, что хотели выбрать. И люди сами отдают деньги блогеру, осознанно, никто их не заманивает ) биомусор это когда тебя на деньги кидают, но даже тут бывают виноваты обе стороны",265791210.0,149,0,
25,344840.0,"А мне всё нравится. и Ян с биомусором в голове и девочка в фуболке. Люди, не парьтесь!!! через 20 лет уже пенсия",57787630.0,22,,
26,344840.0,"Charles, мне очень понравился твой ответ :))Есть специалисты с большим именем и профессионализмом, те, кто приносит все-таки пользу обществу, пусть и используя веяния масс в своих интересах.Но увы и ах, 90% видеоблогеров создают контент исключительно ради контента. ""Фотографы"" тоже проходят лишь двухнедельные курсы, а результаты работ - это совершеннейше смалодушничанный ретушь, боке и пара настроек резкости и контрастности. Это обман не разбирающихся людей. В свою очередь не все строители работают добросовестно. Где-то неправильно наложенный кирпич может привести к отхождению, просяданию дома. Но что тут важное - строители делают свою работу скорее доброжелательно. Потому что они не зарабатывают на том, чтобы обманывать человека. Есть строительные компании, которые экономят на материалах, проворачивают разные схемы, но сами строители в большинстве своем нет.Автор поста призывает нас всех становиться фрилансерами, бросать муторные работы и т.д. Но стоит вопрос - а что, если все не могут в свободные работы?Столько красивых фраз, конечно, вдохновленных результатами поездки и оттого глобализирующие все и вся... Но что если ВСЕ хотят путешествовать? Но не ВСЕМ нужно бросать работу? А может, люди, которые не хотят заниматься той же стройкой по причине плотного графика, что если все они выйдут и станут вести блоги вместо реальной работы? Кто тогда останется в сухом остатке? Важно понимать, что все эти призывы к открыванию мира вместо нудной работы - минутная блажь. В мире на то и есть распределение социальных ролей, что для нашей с вами жизни все это нужно. Гораздо уместнее были бы призывы работать усердно, чтобы заработать отдых, достойный этой работы.",213750134.0,247,4725,21
27,344840.0,"[id213750134|Ян], я тут согласен ) и пост этот мне кажется излишне легкомысленным, так как бросить рутину и отправиться в путешествие некоторые не могут не только от того, что эта рутина их поработила и они вот слишком слабовольны, чтобы вырваться, а от вполне реальных причин - семью или родственника нельзя оставить, например, на работе ты несешь ответственность и твоя внезапно проснувшаяся тяга к приключениям может многим обламать планы. Отдых хорош любой - и когда ты беззаботно весь год с рюкзаком по земному шару ходишь, и когда раз в год на 28 дней. Но просто ""биомусор"" покорежило как-то) я не думаю, что правильно называть человека биомусором за то, что он ведет блог и в ус не дует, не зная о тяготах жизни простых работяг, как и неправильно будет сыну богатого папаши называть биомусором строителя только за то, что тот весь день таскает кирпичи в грязной одежде. Все мы вертимся в меру своих возможностей) некоторые тратят заработанные потом и кровью деньги на общественный транспорт, а некоторые нелегально на товарняках, и никто из них не лучше и не хуже другого. Вообще я обычно прохожу мимо осуждения, пусть люди думают, как хотят, но сейчас чет уснуть не могу и делать нечего ахах",265791210.0,195,0,
28,344840.0,"[id265791210|Charles], ну вот рассудили. Но это как - ""по большинству судят о всех"". Нигде не читал про это правило, но в социологии и в обычной жизни встречается.Я сам гуманитарий, поэтому строже отношусь к людям своего поля, наверное :))Осуждение тем полезно, что помогает в коей-то мере задуматься о своем месте в жизни. Если ты не производишь блага, то не имеешь права ими пользоваться. Мое убеждение. Я сторонник равного обмена со всем и вся. Конечно, совершенно нет единых критериев равноценности потраченного и полученного, но исходя из архетипа социальных классов можно их вычленять. Чиновник, для которого лобстеры - это обыденное событие, но который сделал так, что очень многим стало лучше жить, может себе позволить на честно заработанные деньги отправиться в путешествие, останавливаясь в номерах с джакузи. Казнокрад же - нет. Но мы с вами понимаем, что второй случай более вероятный, и вот таким нужно осуждение, чтобы привести в норму.",213750134.0,145,4725,21
29,344840.0,"[id213750134|Ян], ты конечно правильно всё написал, но не там)",165020980.0,9,0,26
30,344840.0,Пост отдаёт подростковым максимализмом.,198785409.0,4,61,53
31,344840.0,"Не мешайте горячее и фиолетовое. В посте выше я увидел призыв заниматься любимым делом. А путешествия лишь в качестве примера. Зачем вы профессию и увлечения-то смешали? Можно быть электромонтером или инженером, а в отпуск путешествовать бюджетно и автостопом. Кстати в путешествии можно наняться строителем или тем же электриком. Кто мешает? И вообще человек должен стремиться и  заниматься тем, что ему нравится. Превозмогать и преодолевать - это наша национальная черта, но если рукожопый строитель, который офигенно пишет или сочиняет музыку, будет строить дома, то что-то в его мироустройстве не так. Об этом был пост",168588176.0,94,,
32,344840.0,"[id213750134|Ян], я в детстве мечтал стать инженером электроники - потому пошел учиться на электрика, чтоб потом поступить в ВУЗ, который позволит воплотить мечту. Не все люди мечтают путешествовать. Некоторым нравиться заниматься любимым делом. Кому-то нравится в игры играть компьютерные - сейчас эти люди могут честно зарабатывать на стримах - им люди добровольно деньги платят. Что в этом плохого, где тут обман?Не все хотят путешествовать. Не все должны путешествовать. Суть вопроса - заниматься тем, что делает тебя счастливым, тогда и люди к тебе притянуться соответствующие и черных полос в жизни будет меньше.Я знаю множество людей, которые испытывают счастье от своей жизни и без всяких путешествий. От дела тоже можно испытывать радость. Проблема в том, что мы давно уже перестали быть ремесленниками и забыли что значит любить свое дело. Все мы работаем на работах. Потому что нам нужны деньги. Цель - деньги, а не счастье, любимое дело или жизнь.",27634742.0,145,11,30
33,344840.0,"[id27634742|Никита], нужно находить работу сообразно своим интересам и возможностям, но это не отменяет того, что многим не находится места в кресле менеджера.Вообще нужно людей призывать любить труд. Видеть в нем смысл. Объяснять, почему у него такая муторная работа, но к каким итогам это приводит. К сожалению, офисные работники совершенно не понимают смысла всех своих телодвижений. А если бы понимали, то легче бы относились ""тяготам"".Объясню, почему меня так сильно взбесила легкомысленность поста - это как раз та самая легкомысленность бросать то, что не нравится. Мне тоже порой хочется уехать в закат, поддавшись минутному соблазну, наплевав на гражданское право и все, что с ним связано. Но стоит вопрос - а что дальше? Чем зарабатывать на жизнь? Фрилансерством? Так не все фотографы и дизайнеры. И не хочется присоединяться к толпе бездарей, которые поступают по жизни так. В этой перспективе я и затеял полемику.Мало съездить на недельку в какой-то остров, восхититься им и на парусах лезть сообщать всем, чтобы ЕЗЖАЙТЕ ТУДА, КУДА ХОТИТЕ, БРОСАЙТЕ НЕЛЮБИМЫЕ ДЕЛА",213750134.0,164,4725,21
34,344840.0,бредовый пост,3054554.0,2,144,
35,344840.0,"[id213750134|Ян], я с одной стороны согласен и в общем-то это и говорю тоже - труд - это хорошо. Но разница между нашими мнениями в том, что я считаю так же как и автор поста, что нужно делать то, что нравиться. То, что по душе. Если, к примеру, человек работает менеджером и не понимает своей работы, то что? Другого дела по его душе не найдется? Менеджерами нас сделали - создали мечту и навязали...так...мы же там о рабочем классе. Хорошо. Человек работает токарем, но ему это не нравиться. Зачем ему продолжать делать тоже самое? Он несчастлив, это отражается на его разговорах, на его эмоциях в семье - все недовольны. Он нашел себе такую же жену, которая недовольна, что она парикмахер. Он мечтает быть альпинистом, она мечтает быть дизайнером. Почему это он не может стать альпинистом? Тогда он найдет себе жену альпинистку в каком-нибудь тур походе, будут вместе водить неопытных людей, зарабатывать деньги на еду и будут счастливы. А девушка парикмахер станет дизайнером, познакомится в офисе с программистом, который любит свою работу - он любит чертить модели в автокаде, которая придумывает эта девушка бывший парикмахер.Но найдутся и те, кто мечтает занять их места. Токаря и парикмахера. Кто-то любит стричь, а кто-то не против точить детали. Есть и такие люди, хоть в это и тяжело поверить. Но кто-то реально любит работать на таких специальностях.",27634742.0,223,11,30
36,344840.0,"[id213750134|Ян], зачем тогда разводить эту полемику! Пост был о том, что мы сами создаём свою жизнь. Для кого-то счастье в путешествиях, для кого-то в создании и воплощении в жизнь своей идеи, а люди боятся сделать шаг к реализации своих желаний и всю жизнь тратят на пустое проживание жизни и работу только ради получения денег! Если Вас устраивает такая жизнь- пожалуйста, никто не возражает! А кто-то прочитает и задумается и пойдёт к своей мечте. А занимаясь любимым делом в итоге это принесёт и деньги , а главное понимание, что ты проживаешь свою жизнь и воплощаешь свои задумки в реальность)",21816888.0,100,1,
37,344840.0,"[id27634742|Никита], молодец! Есть ещё люди с такими мыслями! Нужно заниматься любимым делом и окружать себя такими же увлечёнными людьми, которые ищут и находят своё предназначение в жизни и становятся счастливыми!",21816888.0,30,1,
38,344840.0,"[id21816888|Галюня], согласитесь, такое умозаключение не напрашивается после поста, полного призывов и с фотками на море)",213750134.0,15,4725,21
39,344840.0,"[id21816888|Галюня], да пост как раз про это и есть. Просто люди то ли не хотят видеть в этом какой-то смысл, либо просто оправдывают свое бездействие. О том, что нужно заниматься любимым делом уже давно и очень много раз сказано. Но поняли и прочувствовали это только те ,кто рискнул жить своей жизнью, а не чужой. Жизнью, на которую человек, так сказать, запрограммирован. У нас, правда, в современном мире почему-то считают успешных людей только по количеству денег. Никто не спрашивает - ""А ты счастлив"". Все смотрят на уровень жизни, шмоток и сами определяют счастлив человек или нет, даже если это не соответствует действительности.",27634742.0,102,11,30
40,344840.0,"[id213750134|Ян], эту уже насколько Вы глубоко понимаете смысл. Для меня в этом счастье, а для Вас видимо обсуждать людей и искать оправдания своему бездействию и жизни, навязанной обществом.",21816888.0,28,1,
41,344840.0,"[id213750134|Ян], от души тебе за понимание, братка. Я сам строитель, плотник-отделочник, промысловый рыбак. Это невероятно тяжёлый и неблагодарный труд. Благодарю тебя за понимание и добрые и тёплые слова.  ?",365153090.0,30,,
42,344840.0,"[id21816888|Галюня], солнце моё , а мне кажется, что некоторые люди просто завидуют, тому что сами не могут поднять задницы и заняться любимым делом ! От того и критика неуместная ... Твои посты вдохновляют многих людей ?",96663432.0,33,78,23
43,344840.0,"[id96663432|Катерина], спасибо) кому нужно, тот услышит о чем этот пост и задумается??",21816888.0,12,1,
44,344840.0,"[id21816888|Галюня], вот уже второй не обоснованный ничем переход на личности ясно показывает ваши интеллектуальные способности. Для сначала потрудитесь перейти хотя бы на личную страницу оппонента, если хотите использовать в споре аргумент, связанный с личностью. Ваш пост - это апогей балабольства, который я хотел пресечь тоже с некоторой долей балабольства.Позже в дискуссии с другими тут обозначу смысл своего видения, но истина одна - призывов заниматься любимым делом дофига и больше, а думок про то, как придать смысл деятельности многих, более достойных членов общества, нет.За сим заканчиваю нашу ветку спора, ибо не спорю с теми, кто переходит на личности.Человек один раз съездил в отпуск, а столько на себя взял",213750134.0,108,4725,21
