,id,signer_id,text,len,city,age
410,344720,23321782.0,"АнкгорВатт - то, ради чего я приехал сюда, в Камбоджу. Итак 4.45 утра - подъем, я еле встал с кровати, сонный пошел умываться. Мы с Адамом договорились что он заедет за мной ровно в 5 утра. Выхожу он уже ждет. Темная улица освещалась парочкой очень тусклых фонарей. Мы поздоровались и тутже очень быстро поехали. Было очень холодно, я даже замерз, и начал даже жалеть что не взял с собой теплую кофту. Как только мы выехали на широкую улицы мы тутже попали в лавину, в поток, в колонну, я даже не знаю какое слово лучше сюда подойдет. Мы просто влились в огромный косяк рыб из тук-тукеров. Они просто неслись что есть сил, набитые туристами, они подрезали, они обгоняли они сигналили друг другу. Это было мягко говоря странно наблюдать, и еще было более странно быть частью этого косяка. Несметное количество тук-туков.Спустя минут 20 мы приехали к кассе где продают входные билеты, вас там фотографируют и выдают вам на руки билет с вашей фотографией, чтобы вы его никому не передали и тд. У меня сложилось такое впечатление что они там за одно утро рубят наверное лимон баксов. Вы представьте по 20 долларов с каждого, а народу просто как муравьев в муравейнике.Мне выдали на руки мой билет и гонка продолжилась, спустя еще минут 5-10 мы были на входе. ""Внутри будет много народу которые будут приставать, ни с кем не разговаривай, иначе могут быть проблемы"" -предупредил меня Адам. Понял, это я умею.Не успел я подняться по первой лестнице откуда-то из темноты выскочил кхмер и начал предлагать чай,кофе, сигареты, откуда я и с кем я приехал, первый ли разя тут. Немного забегая наперед, я вам скажу что тут таких чуваков полно - они тут продают одежду сувениры, пытаются выклянчить у вас ваш фотоаппарат, чтобы сфотографировать вас на фоне храма, зовут вас показать красивые места, где можно сделать прикольную фотку, продают напитки и еду, и все это минимум 1 доллар,а то и 3, а то и 5. Выходят молодые пацаны, помогают неуклюжим тётькам подняться по ступенькам, потом достают какую-то херню,где напиасно что он якобы студенты и тоже начинают клянчить за помощь.Сам же Анкгор Офигенен, он состоит из кучи храмов: Самый огромный и знаменитый АнкгорВатт, осмотрев его садишься на тук-тук и тебя везут к Ангкор Том. ОН в свою очередь состоит из пяти храмов меньшего размера, между которыми можно комфортно пройтись пешком, осматриваешь их, опять на тук тук и к другим, я насчитал около пяти пересадок на тук-тук. Храмов просто огромное количество. В одном из них снимался фильм Лара Крофт расхитительница гробниц с Анджелиной Джоли в главные роли.Храмы мне очень понравились, провел я там с 6 утра около 6 часов. На этом Сиемрип исчерпал себя для меня, я с удовольствием остался бы здесь еще на неделю, если бы не такие цены. Поэтому перекусив после такой прогулки, мы поехали на автостанцию где я купил себе билет в столицу Камбоджи - Пном Пень. Автобус завтра в 9.30. На этой замечательной и немного грустной ноте, мы с Адамом сфотографировались и расстались, пожелав друг другу удачи, хоть я и знал его три дня, расставаться как-то не хотелось, была приятная компания. А завтра опять в новый город, опять искать жилье :) На этом у меня все, всем удачи, до связи!http://www.youtube.com/watch?t=96&amp;v=oe9GtrmRz1E",546,144,29
411,344674,16549544.0,"Мой #антирейтинг мальтийских достопримечательностей:) У вас бывало такое, что вы, начитавшись отзывов, рванули куда-то, а оно... такая фигня..? Вот и у меня иногда случается. Особенно это чувство обострилось на Мальте, где достопримечательностью ввиду маленьких размеров страны называют решительно все.  И первое место заслуженно и с большим отрывом достается мегалитическому храму #Джгантия.  Чего я ждала: храм, старше Стоунхенджа, большой, крутой, с атмосферой тысячелетий, через которые он к нам дошел. Ну серьезно, его же, вроде как, построили еще за 3600 лет до нашей эры! Что я получила: заплатив 9 (!!!) евро за вход (что при остальных ценах немыслимо, ибо даже дневной круиз на Комино стоил всего на 1 евро дороже), я попала в небольшой трехкомнатный музей с современными изображениями того, как храм мог бы выглядеть и информацией о... почвах. Было несколько зарисовок, в частности с инфой о том, как еще в девятнадцатом веке по храму была проведена первая экскурсия. Были приведены гравюры пары прошлых веков. Вот только беда: гравюры на реальный храм, который, пройдя несколько сотен метров по пустой территории, мы все же увидели, ничем похожи не были. По сути получалось, что несколько веков назад народ откопал ""какие-то камни"", сложенные как-то очень уж упорядоченно, и решил, что из них надо собрать разрушившийся со временем храм. Вернее, сначала народ растащил храм на огороды, а уже потом там проводили экскурсии... Чуете, как скрипит песок на зубах? Вот-вот, и это еще не самый сок. Дойдя до храма, можно с удивлением и диким хохотом обнаружить, что камни в нем разные: явно из разных мест. И сложены они настолько рыхло, что не могло оно простоять века. Брошюру или хоть какую-то информацию о храме на входе не дают - нету. Там, говорят они, будут таблички с информацией. Таблички, конечно, есть, но: а) они выжжены до черноты и нечитаемости; б) фото на табличках, которые все же можно рассмотреть, не соответствуют реальности: на фото, к примеру, дверь, про нее рассказывается, а в реальности такой двери мы не нашли. И это ж, блин, фото! Не рисунок! Нельзя сказать, что она не сохранилась, ибо фото современное... Ну и в) таблички сплошняком состоят из ""возможно"" и ""нам кажется"". Есть там рядом с храмом на территории небольшой гроти, так вот там и вовсе звучало так: возможно, это было место захоронения, а возможно, древняя мусорка. Уж насколько китайцы - народ пожизненно восторженный, даже они озадаченно смотрели на этот храмоартефакт и гораздо бОльшим восторгом фоткали доспевающий неподалеку гранат.  Я не могу с уверенностью сказать, что там у них с другими храмами, нам хватило одного, чтобы шутка про ""мегалитические храмы"" как показатель хреновости места прицепилась к нам до конца путешествия.  Второе место торжественно отходит Пещере #Калипсо. Просто потому что ее нет. И карабкание на гору не стоит того вида, который оттуда открывается (хорошо еще, что хотя бы вход на смотровую площадку не сделали платным, хотя, может, это просто потому что межсезонье). Куда делась пещера? Обвалилась. Причем уже давно. Потому что перила, которые намертво преграждают в нее путь, явно сделаны не год и не два назад, да и ступеньки, выдолбленные в камне, выглядят ооочень заброшенными. Собственно, думается, даже когда пещера не была закрыта и недоступна, ощущений от нее получалось мало: во-первых, каменная лестница, ведущая туда... Во-вторых, вся пещера наполнена металлическими распорками, которые видно даже снаружи. Хотите красивый вид на ""бухту Калипсо""? Дойдите до самой бухты по ровной дорожке от остановки, а затем, когда увидите кафешки, возьмите вправо и поднимитесь метров 200 в горку. Все. Это лучший вид. Если есть время, просто следуйте тропе, идущей над водой - офигенный, хоть и пыльновато-жарковатый хайк вам обеспечен.  На третьем месте - Скалы #Дингли. В последний день на Мальте мы уже просто ""катались, куда глаза глядят"". И так уж вышло, что из одной деревеньки автобус был именно к скалам. Фото скал заочно не вдохновляли, но раз уж такова селяви, ладно, поехали. Выйдя из автобуса, скалы видно почти сразу. Подходишь к краю - и видишь их внизу. Мы вышли, дошли, посмотрели. Оглянулись на автобус, еще стоящий на остановке и собирающий пассажиров. Переглянулись. Он же раз в час ходит. Это мы сэтим ""прекрасным"" на час застрянем? Я бы подумала, что это я испорчена Скалами Мохера в Ирландии. Подумала бы - и сделала скидку Дингли именно на это. Но моя мама, никаких таких разрекламированных скал не видевшая, стояла там же, с таким же ""это че, зайчик?"" выражением лица. Было довольно много американских туристов с палками для ходьбы. Они тоже не выглядели слишком счастливыми... И мы рванули обратно в автобус!  На этом Топ-3 мест, куда в принципе соваться не стоит, окончен. Были еще, конечно, штуки, которые я, имей меньшее количество дней на Мальте, с удовольствием пропустила бы, но разочарования они не принесли, а потому остается добавить, что еще две достопримечательности мы, начитавшись негативных отзывов, не стали даже пытаться смотреть: Попейе Вилладж (когда-то давно ее построили как декорации к одноименному фильму, да так и не снесли, а стали за деньги пускать туристов) и Геппогеум. О последнем пишут много - само место потрясающее, да, но вам его не покажут. С вас возьмут 20 евро за часовую экскурсию, из которой половина времени - просмотр фильма, а затем посещение процентов так десяти того, что изначально рекламируется. Вот такая она, Мальта:) Хитрая, южная и в меру любящая денежные знаки туристов:)",850,818,30
412,344639,53860823.0,"Крым, март 2017",3,110,22
413,344601,18811649.0,"Всем привет, планирую в Грузию в первых числах лета, а конкретней до Ушгали, в этих селениях воопще есть возможность ночевать в палатке, или только в гостевых домах, у кого есть опыт, поделитесь чего ожидать что лучше с собой брать, и тд.",41,354,
414,344548,80856416.0,Всем привет! Кто-нибудь ездил в последнее время на поезде из России на (в) Украину?Есть какие - нибудь проблемы в пересечении границы?,22,593,29
415,344510,5749.0,"Люди Катманду. Снимать-не-переснимать, Непал - рай для стрит-фотографии.",10,2,28
416,344484,154723441.0,"На карте, в районе границы Минской и Гродненской областей, привлекает внимание огромное зеленое пятно. Ещё в школьные годы я с интересом смотрела на этот кусочек карты, представляя себе дремучие леса, наполненные стадами косуль и кабанов. И вот, наконец, Налибокская пуща вошла в мои планы (да, «вчера решили – сегодня едем» - это уже планы!). Приключения начались ещё с четверга. Оказалось, автобус до деревни Клетище в самом центре пущи, из Минска больше не ходит, а ближайшая точка к намеченному маршруту, доступная не имеющим машин минчанам, расположена «всего» в 17 км от Клетища. То есть вместо запланированных 18-ти на субботу выходило уже 35. «Ну, так зато больше увидим!» Только вот одно обстоятельство мы не учли. Кто же сразу находит нужную дорогу в таком лесу? В глубоких сумерках мы дошагивали последний кусок асфальта на пути. В этих местах жил в детстве Дзержинский, и до хутора страной советов проложена отличная дорога. Поляна на ближайшей речке с неожиданными скамейками на берегу и навесом так же неожиданно при всем этом оборудовании оказалась свободной. От людей, во всяком случае – в кустах какой-то зверь без конца бродил и громко хлебал воду. «Свет, ну, конечно, это кабан», - сказал мой попутчик и тут же уснул. Понимая, что, судя по звуку, этот некто не больше зайца, заснула и я. Тропинка, которой не было на карте, уходила в самом нужном нам направлении. Однако через километр, решив, что достаточно посмеялась над нами, она растворилась в глухом лесу с миллионом пауков. Немного поплутав по соседним тропкам, мы вылезли (да, именно вылезли по крутому склону) к забору. За оградой виднелась голова Феликса Эдмундовича – значит, пару лишних километров мы уже находили. Составив с помощью смотрительницы более точную картину местных троп, мы уверенно зашагали дальше. Я всегда думала, что брусника – это просто дополнение к чернике. Ну, такой периодически попадающийся бонус. Но пуща, видно, решила прибодрить нас – вокруг расстилались ковры этой ягоды. Жаль только, что много не съешь, а с собой взять особо некуда. «Вот, эта дорога идет точно в нужном направлении!» - идти по гравейке стало скучно, и мы снова свернули в мох и сосны. На карте 2008 года значится хутор. Но кто знает, есть ли он сейчас, а, главное, есть ли к нему дорога… Когда все подсчеты начали говорить, что поворота не будет, пуща снова сделала нам подарок. Вся в лужах, местами заросшая травой, тропа вывела нас к вполне ухоженному домику и реке, охраняемой гусями (вообразившими себя лебедями – и издалека получалось вполне похоже). Мостик из бревен отменил запланированный брод, и к после обеда мы вышли в Клетище, откуда изначально лежал наш маршрут. Но ведь уже было столько всего интересного! Лесовозная дорога, подсыпанная песком, прямой стрелой уходила вдаль по бывшей просеке. Мысль пройти более глухими тропами отпала при взгляде на первый поворот – весь в лужах и грязи, он уходил в болото и явно не был настроен на гостеприимство. В глубине души хотелось ответить на этот вызов, но на часах было четыре вечера, а до озера ещё километров 15. Привалов больше почти не было – комары шлейфом вились на нами, и остановка более пары минут грозила потерей литра крови. Налибокская пуща – это не только светлый сосновый лес, но и заболоченная чаща. Маршрут южного направления был выбран в основном из-за озера Кромань – самого большого озера в пуще. Каково же было наше разочарование, когда на единственном подъезде к озеру красовались таблички «жечь костры и ставить палатки запрещено». Да, турбаза здесь должна процветать с такими запретами! Углубившись в дикие тропы и решив, что здесь нас никто искать не будет, мы радостно залезли в палатку – наконец все комары остались снаружи, и, к тому же, можно было лечь. Озеро оказалось хоть и большим, но очень мелким, идти ещё сотню метров по воде не хотелось, к тому же сил встать снова уже не было. За день мы прошли более 38 км. Поплутав следующим утром «для разминки» ещё пару км, мы всё же с удовольствием шагали по лесу дальше. Идея пройти намеченной тропой оказалась неудачной, зато к обеду мы вышли на Неман – западный край пущи. Нас покорил деревянный автомобильный мост вот уж не думала, что в наше время такое бывает! Только переходить реку было рано – впереди лежал последний отрезок пути по Налибокскому лесу – Графская пуща. Охладившись в быстрых неманских водах, мы двинулись дальше. На сей раз лесная дорожка не пыталась скрыться, и через десяток километров мы вышли к уже южной границе. «Внимание! Зона охоты на копытных», очень вовремя предупредила нас табличка. Ни одного копытного за поход мы так и не встретили – хотя следы всё же видели, и вроде как даже свежие. Перейдя Неман по ещё одному деревянному автомобильному мосту, на сей раз с грозной табличкой «мост в аварийном состоянии!», мы уже молча шли к следующей деревне, надеясь, что автобусы там ходят. «Так ушел, только пять минут как!», местная жительница указывала на остановку, от которой, теперь, конечно, нам не было никакого толку. Стара?",805,0,23
417,344476,631435.0,"Про Усть-Камчатск Дорога до Усть-Камчатска - это 10 часов на автобусе из Петропавловска (или Елизово в нашем случае), добрая половина из которых при отсутствии асфальта. Ситуацию разбавляют остановки в небольших поселках, вид на вулканы и неожиданно встреченные медведи. Приехали мы уже в сумерках, на улицах - никого. Гостиница находилась в паре домов от остановки, и ну оооооочень меня удивила. Двухэтажный деревянный жилой домик, неужели ничего современнее нет? Но поиск в инете и правда ничего не дает. Второй раз удивилась уже внутри, это была просторная квартира с ремонтом, со всеми удобствами и даже с каким-никаким дизайном. Ну что ж, спать, а завтра целый день прогулок.  Утром поселок и все вокруг тонет в тумане, видимость метров пятьдесят от силы. В голову постоянно приходит мысль: ""сайлент-хилл какой-то"". Но через несколько часов он буквально в считанные минуты рассеивается. Оба дня здесь - картина одна и та же.  Часть поселка, которая находится на этом берегу протоки, называется Новый поселок и по большей части состоит из двухэтажных деревянных домов, местами на краях с частным сектором и одним четырехэтажным домом. Поселок стараются поддерживать, в местной школе идет большой ремонт, а некоторые домики обшивают современными панелями. Еще бросается в глаза, что у многих установлены пластиковые окна, а на домах висит с десяток спутниковых тарелок. Конечно, есть и пустые брошенные домики. Видела даже полуразрушенный деревянный гараж, в котором бросили машину, с которой в свою очередь тоже уже почти все детали поснимали.  Есть какая-то прелесть в местной тишине, на улицах совсем пустынно. С утра раз в десять-двадцать минут может встретиться один человек. Ритм жизни абсолютно другой.  Через протоку к другой части поселка раз в пару часов ходит паром, который на удивление бесплатный и для людей, и для машин. Оно и понятно, никаких других способов добраться нет. Как же они зимой переплывают, мы с мамой так и не разгадали, вариант по льду отпал, так как везде установлены запрещающие таблички. Пока ждали паром у причала, порадовали мужики на лодке, которые приплыли с другого берега за пивом. Нормальный такой способ сходить в магазин.  На той другой части поселка расположены рыбзаводы и частные домики, брошенные и жилые. Все думала, может где-то и жили наши родственники. Мы искали тот самый рыбзавод, который был еще во времена, когда дедушка там жил, но разные люди давали нам разные ответы. Остается только догадываться.  Эта часть поселка представляет собой вытянутую косу, на противоположной от протоки стороне - океан. И он прекрасен. Если бы не следы мишек, от которых внутри пробежал холодок (ведь на пляже их бы быстро сдуло или смыло), то можно расслабиться в тишине и покое.  Еще как-то так вышло, что сколько подъезжали на автобусе это был один и тот же автобус номер 2. То есть реально один, и мне казалось, кондуктор скоро будет над нами угорать, что мы катаемся туда-сюда. А ездили мы в соседний поселок или другую новую часть города Погодный - я так и не поняла. Он сплошь состоит из пятиэтажек разного возраста, но непременно цветастых. Там же расположена единственная церковь и небольшой парк, в котором поставили памятник рыбакам.  Обратно мы пошли пешком до гостиницы, а это около 3 км по дикому ветру. Один бонус - на этой дороге хорошо просматриваются местные ветряные энергоустановки. Да, как ни странно при всем отсутствии цивилизации вдруг такое. Контрасты.  Что я думаю об Усть-Камчатске?.. Что мне иногда или даже чаще хочется жить в таком месте. В месте, где все проще. И где еще можно побыть наедине.  И еще думаю, что жители поселка любят свою Родину.",571,99,28
418,344418,43922877.0,"Снова Крым, Демерджи.(06.03.2017)",6,0,22
419,344399,4204932.0,"Не видели лентикулярных облаков (линзовидных, чечевичных)? Езжайте в Патагонию!",9,475,
420,344387,14754230.0,Горный Алтай. Шавлинские озера,4,1,
421,344382,23321782.0,"СиемРип: красивый, величественный, беспощадный и крайне дорогой. Камбоджа оказалась далеко не страной одного доллара как об этом пишут многие в интернете, да тут реально покушать за один доллар, но чтобы это сделать нужно приложить немало усилий чтоб найти это место, ну или достаточно быть кхмером чтобы есть дешево. Город, по центру которого протекает речка с одноименным названием Сиемрип, туристическое место,только русских здесь почему-то не встретить. Здесь много китайцев, французов, немцев, есть итальянцы, австралийцы, но русской речи я тут так не слышал до сихпор. Здесь нереально найти карту города, меню,вывеску или еще что-либона русском - здесь этого нет. И если у вас европейская внешность - приготовьтесь к заоблачным ценам. Здесь лапша аля Ролтон стоит 1.5 доллара, банка энергетика 3 доллара, полторашка обычной питьевой воды 1.5 доллара, какие-то пиченьки маленькая упаковка 2 доллара. К такому я не был готов, Тайланд в этом плане дешевле раза в 3-4. Но город сам по себе очень красив.Итак, пройдясь сегодня немного по городу, пощелкав затвором фотоаппарата и тыкая в кхмеров камерой, я все-же решил связаться с одним человеком, с которым переписывался еще на Каучсерфинге. Он тук-тукер, но о нем немного попозже. Итак встретившись с ним, мы немного перекусили, он отвез меня в дешевый общепит, и мы решили поехать на озеро Тонлесап. Это самое огромное озеро во всей Юго-восточной Азии, и, говорят его видно из космосаДорога была долгая, местами ровная, местами был асфальт, местами земля или песок. Если на встречу вам несется автомобиль, тоэто сразу практическинулевая видимостьпосле него. Столбы пыли и песка поднимаются в воздух, приходится прятаться в футболку. На самом озере я купилбилет на лодку, и поплыл, только я и водитель, мой знакомый осталсяждать нас наберегу в теньке от раскидистого куста.Оказалось, что мой план добраться до Пномпеня по воде не сработает потому что не сезон,и озеро высохло, сильно мелко и лодки не плывут в столицу отсюда при таких условиях. Однако вот вам немного фотографий этого дивного места. Тут есть все: плавучая школа, плавучий полицейский участок, плавучий рынок и тд.. И если ребенок умеет плавать, то он плывет в тазикев школу, да да без всяких шуток. Дети рождаются на этом грязном озере, вырастают, стареют и умирают. Они пьют эту воду, процеживая её марлей, они ходят туда в туалет, они тут стирают,они делают тут все. А вы говорите вам тяжело живется, хах) Тут на берегу вдоль озера стоят унылые, кривые домики на столбах,построенные из веток или бамбука, вместо крыши пльмовые листья.Меня посадили на лодку и мы поплыли в глубь озера, водном из мест предложили пересесть на более маленькую лодочку, чтобы поплавать между деревьев, естественно не бесплатно,попросили 10$ - отказался. По пути подплывали кхмерки, торгуя пивом чипсами арахисом,мороженным и тетрадями. Вернувшись на берег, мой знакомый спросил: ""куда дальше""? Ну а я ответил : ""можешь показать как ты живешь""? И мы поехали...",467,144,29
422,344369,840354.0,"Австрийские Альпы, Национальный парк Гезойзе. Июль 2015",7,112,29
423,344353,,"Самое трудное знаешь, что? Когда ты считаешь, что надо делать одно, а тебе говорят: делай другое. И говорят хором, говорят самые справедливые слова, и ты сам уже начинаешь думать: а ведь, наверно, они и в самом деле правы. Может случиться, что правы. Но если будет в тебе хоть капелька сомнения, если в самой-самой глубине души осталась крошка уверенности, что прав ты, а не они, делай по-своему. Не оправдывай себя чужими правильными словами.",74,,
424,344340,11385884.0,Суровые горцы))) Исландия.,3,56,31
425,344315,141034331.0,"Новая Зеландия знаменита достопримечательностью с самым длинным названием на планете. Вот этот самый холм - ""ВождьТаматеапокорительгорпожирательполейипросточеловексбольшимиколенямиприселнаэтомхолмечтобысыгратьнадудочкедлясвоейлюбимой"".",15,,
426,344248,19119721.0,"закончилось моё трёхмесячное автостопное путешествие.Все таки, странствие-лучшее занятие в мире. Когда бродишь, — растёшь стремительно, и всё, что видел, откладывается даже на внешности. Любые перемены в жизни важны для личного роста, способность принимать решения в нестандартных ситуациях развивает.Когда каждый день что-то новое!Едешь один в другую страну.Когда не знаешь где сегодня будешь ночевать,может в закрытом на зиму аквапарке,в недостроенном отеле,а может на вписке у хоста.Когда трясешься который день,дадут ли тебе визу в следующую страну.Когда ловишь машину из Ханоя прямо до Халонга ? до конца не верила,что он не таксист и не сдерет с нас денег?Когда не ешь,почти не спишь и не знаешь что будет завтра,где ты окажешься,будешь ли есть и где будешь спать.Когда сроки твоего пребывания во Вьетнаме закончились еще вчера и нужно срочно валить из страны,а ты уехала на остров и тебе хорошо!Стресс нереальный,вот от чего я кайфую ?Когда делаешь невозможное: стопишь в Китае машину в 8вечера,и едешь с этой замечательной семьёй два дня!Когда едешь смотреть на панд и лезешь через забор,украв лестницу в саду? ,потом едешь к самому большому будде на планете и проходишь к нему бесплатно.Когда делаешь то что любишь,а за тобой охранник по всему парку бегает ? ?Когда в новогодний вечер на трассе подбирает полицейская машина,как я нервничала,думала все в участок,потом возвращаться в этот Чунцин,или НГ прямо в участке встречать,а потом они стопят прямую машину в город,который тебе нужен ?невероятно!Когда остаешься со своими мыслями на ретрите и по началу тебе кажется это пыткой,а потом начинаешь понимать и кайфовать,от всего,что с тобой происходит..Когда встречаешь старого друга в Индонезии,и вы мчите на вулкан ночью , аж до мурашек!Когда теряешь паспорт на Бали,а тебе лететь через неделю в следующую страну,а потом случайно его находишь ?Когда тебе прокладывают колесо на стоянке,в два часа ночи,а до дома еще 50км,но вдруг на пути полицейский участок,ночуешь у них и утром мчишь в горы,как и планировала.Теперь я знаю что такое счастье ??? и совсем не хочу останавливаться",357,3792251,
427,344222,5728668.0,"""– Будет намного спокойнее, когда никого на земле не останется. – Уверен? – Не сомневайся. – Кому спокойнее? – Всем. – Всем?! – Да-да. Нам всем. Станет легче дышать"", Кормак Маккарти, ""Дорога""",33,167,24
428,344195,124873052.0,"Бродяги, привет! Собираюсь в мае в небольшое путешествие по Стамбулу. Хотелось-бы узнать, интересные места которые можно посетить, недорогие и вкусные заведения, пляжи где меньше туристов. Буду благодарен любой информации. Всем заранее, огромное спасибо.",34,95,27
429,344166,147741246.0,"Собрался в Архыз (отдохнуть, полазить по горам). Посоветуйте что брать с собой. Доступное жилье. Есть ли там мобильная связь? Часто ли встречаются звери?",23,134,23
430,344144,3810707.0,"И вот наш отчет о зимнем велопоходе по Турецкому побережье завершен. Перейдя по ссылке, вы найдете очень много страниц чтива, букв и огромное количество фотографий :)  Как мы преодолели на велосипедах более тысячи километров в не туристический сезон, где мы ночевали, что мы ели, сколько потратили денег, как перевезли велосипеды в Турцию и еще о многом другом сможете узнать с отчета :)  http://kasy.com.ua/blog/item/615-veloturkey1617",65,628,28
